Price_Period,Town,Super,Diesel,Kerosene,lat,lon
15-May-2022 - 14-Jun-2022,Muhuru Bay,152.34,133.52,121.48,-1.01926345,34.0832622028301
15-May-2022 - 14-Jun-2022,Kehancha,152.58,133.75,121.71000000000001,-1.1932593,34.6200103
15-May-2022 - 14-Jun-2022,Ntimaru,152.88,134.06,122.02000000000001,-1.3349223,34.6908251
15-May-2022 - 14-Jun-2022,Rongo,151.66,132.83,120.80000000000001,-0.81936725,34.598513955633905
15-May-2022 - 14-Jun-2022,Chwele,151.57,132.74,120.7,0.737102,34.5798327
15-May-2022 - 14-Jun-2022,Kimilili,151.49,132.67000000000002,120.62,0.7852779000000001,34.728181000000006
15-May-2022 - 14-Jun-2022,Nambale,151.4,132.57,120.54,0.50283235,34.35821692247259
15-May-2022 - 14-Jun-2022,Funyula,151.26000000000002,132.43,120.4,0.2805125,34.1196811
15-May-2022 - 14-Jun-2022,Ogembo,151.57,132.74,120.7,-0.799565,34.725029
15-May-2022 - 14-Jun-2022,Nyangusu,151.83,133,120.96000000000001,-0.9331069,34.8432883
15-May-2022 - 14-Jun-2022,Sengera,151.75,132.92000000000002,120.88000000000001,-0.8556582,34.71132247284744
15-May-2022 - 14-Jun-2022,Kiambu,151.48000000000002,132.64,120.61,-1.0363950499999999,36.843131163110776
15-May-2022 - 14-Jun-2022,Marani,151.18,132.35000000000002,120.31,-0.5661617999999999,34.81321148475658
15-May-2022 - 14-Jun-2022,Ikonge,150.9,132.07,120.03,-0.5333,35.0166
15-May-2022 - 14-Jun-2022,Nyansiongo,151.3,132.47,120.43,-0.7636602,35.0008202
15-Jun-2022 - 14-Jul-2022,Mombasa,156.86,137.76,125.69000000000001,-4.05052,39.667169
15-Jun-2022 - 14-Jul-2022,Kilifi,157.57,138.47,126.41000000000001,-3.15073925,39.67507159193717
15-Jun-2022 - 14-Jul-2022,Likoni,157.22,138.11,126.05000000000001,-4.1027192,39.64540380366174
15-Jun-2022 - 14-Jul-2022,Kwale,157.22,138.11,126.05000000000001,-4.1836067,39.105094975232994
15-Jun-2022 - 14-Jul-2022,Malindi,157.78,138.67000000000002,126.61,-3.2165987,40.1165933
15-Jun-2022 - 14-Jul-2022,Lungalunga,157.93,138.83,126.76,-1.3113519500000002,36.873488656395146
15-Jun-2022 - 14-Jul-2022,Voi,158.34,139.24,127.17,-3.5592753000000004,38.80360488752321
15-Jun-2022 - 14-Jul-2022,Taveta,159.75,140.64,128.58,-3.559095,37.945535980061464
15-Jun-2022 - 14-Jul-2022,Lamu,160.16,141.06,129,-2.2675396,40.9010641
15-Jun-2022 - 14-Jul-2022,Hola,160.45000000000002,141.34,129.28,-1.4976808,40.034911
15-Jun-2022 - 14-Jul-2022,Mpeketoni,160.16,141.06,129,-2.389659,40.698723
15-Jun-2022 - 14-Jul-2022,Minjila,159.13,140.02,127.96000000000001,-2.3166,40.1166
15-Jun-2022 - 14-Jul-2022,Garsen,159.22,140.11,128.05,-2.43995435,39.21178076214538
15-Jun-2022 - 14-Jul-2022,Samburu,157.16,138.06,126,1.5394463,36.94216599162042
15-Jun-2022 - 14-Jul-2022,Taru,157.34,138.24,126.18,-3.7333,39.15
15-Jun-2022 - 14-Jul-2022,Mwatate,158.68,139.57,127.51,-3.70512455,38.28691682315505
15-Jun-2022 - 14-Jul-2022,Kaloleni,157.01000000000002,137.92000000000002,125.85000000000001,-3.7780828,39.539414438587
15-Jun-2022 - 14-Jul-2022,Marereni,158.44,139.34,127.27000000000001,-2.8003895,40.1479511
15-Jun-2022 - 14-Jul-2022,Nairobi,159.12,140,127.94000000000001,-1.3026148499999999,36.82884201813725
15-Jun-2022 - 14-Jul-2022,Thika,159.12,140.01,127.94000000000001,-1.036648,37.077523
15-Jun-2022 - 14-Jul-2022,Machakos,159.36,140.24,128.18,-1.27900465,37.39526976452546
15-Jun-2022 - 14-Jul-2022,Kajiado,159.54,140.42000000000002,128.36,-2.12171705,36.78625503675998
15-Jun-2022 - 14-Jul-2022,Makuyu,159.41,140.29000000000002,128.23000000000002,-0.900584,37.186523
15-Jun-2022 - 14-Jul-2022,Muranga,159.64000000000001,140.52,128.46,-0.83170875,37.00492162779861
15-Jun-2022 - 14-Jul-2022,Sagana,159.85,140.75,128.68,-0.666531,37.208151
15-Jun-2022 - 14-Jul-2022,Embu,160.22,141.10000000000002,129.04000000000002,-0.5359479,37.6652884382665
15-Jun-2022 - 14-Jul-2022,Kerugoya,160.14000000000001,141.03,128.97,-0.49633,37.278584
15-Jun-2022 - 14-Jul-2022,Narok,160.5,141.4,129.33,-1.2779365500000002,35.47742284932569
15-Jun-2022 - 14-Jul-2022,Nyeri,160.49,141.37,129.31,-0.4192962,36.9517005
15-Jun-2022 - 14-Jul-2022,Namanga,160.66,141.55,129.48000000000002,-2.5480008,36.7926632
15-Jun-2022 - 14-Jul-2022,Kiganjo,160.46,141.34,129.28,-0.39311,37.001968
15-Jun-2022 - 14-Jul-2022,Chuka,160.75,141.63,129.57,-0.2252218,37.4232635023588
15-Jun-2022 - 14-Jul-2022,Kitui,160.65,141.54000000000002,129.47,-1.5642219499999999,38.372811618864006
15-Jun-2022 - 14-Jul-2022,Mwingi,161.03,141.93,129.86,-0.9333,38.0666
15-Jun-2022 - 14-Jul-2022,Nanyuki,161.05,141.94,129.87,0.01403,37.074632
15-Jun-2022 - 14-Jul-2022,Nkubu,162.01000000000002,142.91,130.84,-0.0662965,37.6642253
15-Jun-2022 - 14-Jul-2022,Mtito Andei,161.55,142.44,130.38,-2.6893166,38.1682147
15-Jun-2022 - 14-Jul-2022,Meru,162.21,143.1,131.04000000000002,0.0499786,37.6500063
15-Jun-2022 - 14-Jul-2022,Isiolo,162.07,142.96,130.89,1.0060600499999999,38.74789538540634
15-Jun-2022 - 14-Jul-2022,Maua,162.66,143.56,131.49,0.232643,37.938023
15-Jun-2022 - 14-Jul-2022,Garissa,163.29,144.17,132.11,-0.52363325,40.35640534962073
15-Jun-2022 - 14-Jul-2022,Marsabit,166.97,147.85,135.79000000000002,2.85795825,37.715489185900395
15-Jun-2022 - 14-Jul-2022,Liboi,166.05,146.94,134.87,0.4002038,40.9520422
15-Jun-2022 - 14-Jul-2022,Moyale,168.55,149.44,137.37,2.86885305,38.83203237871054
15-Jun-2022 - 14-Jul-2022,Sololo,167.61,148.49,136.43,3.562807,38.6436056
15-Jun-2022 - 14-Jul-2022,Habaswein,165.98000000000002,146.85999999999999,134.8,1.0162202,39.4928911
15-Jun-2022 - 14-Jul-2022,Dadaab,164.67000000000002,145.55,133.49,0.09486810000000001,40.281396194924355
15-Jun-2022 - 14-Jul-2022,Tarbaj,168.22,149.12,137.04000000000002,2.46592945,40.18956296029775
15-Jun-2022 - 14-Jul-2022,Elwak,169.83,150.72,138.65,2.92581015,41.01969295420204
15-Jun-2022 - 14-Jul-2022,Wajir,168.38,149.27,137.21,1.9394402,40.02473595061957
15-Jun-2022 - 14-Jul-2022,Modogashe,166.12,147,134.94,-0.3790417,39.712312
15-Jun-2022 - 14-Jul-2022,Mandera,172.15,153.05,140.98000000000002,3.2285332,40.705615316515406
15-Jun-2022 - 14-Jul-2022,Matuu,160.02,140.9,128.84,-1.1438281,37.5484852
15-Jun-2022 - 14-Jul-2022,Merti,164.46,145.35,133.29000000000002,1.44044725,38.73005871082873
15-Jun-2022 - 14-Jul-2022,Oldonyiro,161.47,142.36,130.29000000000002,0.62422,36.983167
15-Jun-2022 - 14-Jul-2022,Eldas,170.16,151.04,138.98000000000002,2.19268595,39.74563189882936
15-Jun-2022 - 14-Jul-2022,Bute,167.19,148.08,136.02,3.3571847,39.4202473
15-Jun-2022 - 14-Jul-2022,Hadado,165.78,146.67,134.60000000000002,1.5294595,39.4255001
15-Jun-2022 - 14-Jul-2022,Mai Mahiu,159.24,140.12,128.06,-0.9827242,36.5856896
15-Jun-2022 - 14-Jul-2022,Lamuria,160.93,141.82,129.75,-0.1833,36.8666
15-Jun-2022 - 14-Jul-2022,Rumuruti,161.63,142.52,130.46,-0.5279001,36.3631354
15-Jun-2022 - 14-Jul-2022,Sipili,161.8,142.68,130.62,0.4067083,36.37852
15-Jun-2022 - 14-Jul-2022,Marimanti,161.42000000000002,142.31,130.25,-0.1750842,37.97798143246813
15-Jun-2022 - 14-Jul-2022,North Horr,167.93,148.82,136.75,3.1070301000000002,37.69527558861103
15-Jun-2022 - 14-Jul-2022,Maikona,166.55,147.43,135.37,2.9232961,37.6344249
15-Jun-2022 - 14-Jul-2022,Kalacha,167.09,147.97,135.91000000000003,3.1296333,37.4272629
15-Jun-2022 - 14-Jul-2022,Turbi,166.96,147.84,135.78,3.3002206,38.3768445
15-Jun-2022 - 14-Jul-2022,Laisamis,164.16,145.06,132.98000000000002,2.3437975,37.29645622481332
15-Jun-2022 - 14-Jul-2022,Merille,163.87,144.75,132.69,1.4156821,37.722486
15-Jun-2022 - 14-Jul-2022,Korr,165.11,146,133.93,2.0039521,37.4996353
15-Jun-2022 - 14-Jul-2022,Nakuru,158.64000000000001,139.83,127.79,-0.2802724,36.0712048
15-Jun-2022 - 14-Jul-2022,Gilgil,158.61,139.79000000000002,127.76,-0.54143035,36.23616458551074
15-Jun-2022 - 14-Jul-2022,Mogotio,158.6,139.78,127.74000000000001,0.16322755,35.94667690937922
15-Jun-2022 - 14-Jul-2022,Molo,158.69,139.86,127.83000000000001,-0.35471985,35.79163929322296
15-Jun-2022 - 14-Jul-2022,Olenguruone,159.39000000000001,140.56,128.53,-0.0769487,35.6710647
15-Jun-2022 - 14-Jul-2022,Londiani,158.9,140.09,128.05,-0.1673204,35.5914203
15-Jun-2022 - 14-Jul-2022,Nyahururu,158.89000000000001,140.08,128.04000000000002,0.0333,36.3666
15-Jun-2022 - 14-Jul-2022,Archers Post,161.88,143.06,131.03,0.638492,37.66707
15-Jun-2022 - 14-Jul-2022,Lodosoit,162.98000000000002,144.16,132.13,1.35,37.5666
15-Jun-2022 - 14-Jul-2022,Naivasha,158.97,140.15,128.11,-0.8870395,36.36487730618629
15-Jun-2022 - 14-Jul-2022,Marigat,159.38,140.55,128.51,0.43855299999999997,36.03507458130635
15-Jun-2022 - 14-Jul-2022,Kabarnet ,159.86,141.04000000000002,129.01,0.496524,35.743139
15-Jun-2022 - 14-Jul-2022,Maralal,160.95000000000002,142.13,130.10000000000002,1.1,36.7
15-Jun-2022 - 14-Jul-2022,Wamba,161.79,142.97,130.93,0.9808208,37.32265027288058
15-Jun-2022 - 14-Jul-2022,Eldoret,159.53,140.72,128.67000000000002,0.5198329,35.2715481
15-Jun-2022 - 14-Jul-2022,Kiplombe,159.53,140.72,128.67000000000002,0.60259065,35.23449640623591
15-Jun-2022 - 14-Jul-2022,Iten,159.53,140.72,128.67000000000002,0.6730702,35.5102633
15-Jun-2022 - 14-Jul-2022,Naiberi,159.53,140.72,128.67000000000002,0.45874755,35.39721440655103
15-Jun-2022 - 14-Jul-2022,Kesses,159.53,140.72,128.67000000000002,0.25966,35.34588313919592
15-Jun-2022 - 14-Jul-2022,Kapsabet,159.54,140.74,128.68,0.2004978,35.1011501
15-Jun-2022 - 14-Jul-2022,Webuye,159.95000000000002,141.15,129.10000000000002,0.607628,34.7687756
15-Jun-2022 - 14-Jul-2022,Kitale,159.89000000000001,141.08,129.03,1.018076,35.000236
15-Jun-2022 - 14-Jul-2022,Kapenguria ,160.52,141.72,129.67000000000002,1.2522515,35.0909919
15-Jun-2022 - 14-Jul-2022,Bungoma,160.3,141.48000000000002,129.44,0.78292445,34.71916810731902
15-Jun-2022 - 14-Jul-2022,Moiben,159.54,140.74,128.68,0.72163215,35.399004662950034
15-Jun-2022 - 14-Jul-2022,Matunda,159.52,140.7,128.66000000000003,0.82795955,35.12127738390197
15-Jun-2022 - 14-Jul-2022,Tambach,159.57,140.76,128.71,0.5923883,35.5221516
15-Jun-2022 - 14-Jul-2022,Kapsowar,160.04,141.22,129.18,0.980103,35.56027
15-Jun-2022 - 14-Jul-2022,Chebara,159.92000000000002,141.10000000000002,129.06,0.8833,35.5
15-Jun-2022 - 14-Jul-2022,Kimwarer,159.84,141.03,128.99,0.319932,35.635612
15-Jun-2022 - 14-Jul-2022,Timboroa,159.77,140.95,128.9,0.0629624,35.5467063
15-Jun-2022 - 14-Jul-2022,Nandi Hills,159.72,140.91000000000003,128.87,0.11723465,35.244316666676795
15-Jun-2022 - 14-Jul-2022,Kaiboi,159.58,140.77,128.73000000000002,0.412863,35.02050480462192
15-Jun-2022 - 14-Jul-2022,Kiminini,160.07,141.27,129.21,0.9329072,34.99373851896404
15-Jun-2022 - 14-Jul-2022,Endebess,160.43,141.61,129.57,1.1453869,34.72052334810487
15-Jun-2022 - 14-Jul-2022,Saboti,160.1,141.29000000000002,129.25,0.9476378999999999,34.81840333092221
15-Jun-2022 - 14-Jul-2022,Chepareria,160.73000000000002,141.93,129.87,1.316616,35.2
15-Jun-2022 - 14-Jul-2022,Lomut,162.35,143.53,131.49,1.400565,35.568274
15-Jun-2022 - 14-Jul-2022,Burgich,161.15,142.34,130.29000000000002,1.9666132,35.0833596
15-Jun-2022 - 14-Jul-2022,Sigor,161.28,142.47,130.42000000000002,1.4824763,35.4706941
15-Jun-2022 - 14-Jul-2022,Lodwar,163.71,144.9,132.85000000000002,3.1165858,35.6022943
15-Jun-2022 - 14-Jul-2022,Kakuma,165.3,146.49,134.44,3.7472506,34.8289126
15-Jun-2022 - 14-Jul-2022,Lokichar,162.71,143.9,131.85000000000002,2.376658,35.645987
15-Jun-2022 - 14-Jul-2022,Kalokol,164.47,145.66,133.61,3.5327417,35.8570234
15-Jun-2022 - 14-Jul-2022,Lokori,163.07,144.27,132.22,1.9517712,36.0288765
15-Jun-2022 - 14-Jul-2022,Lokitaung,167.35,148.55,136.49,4.2691168,35.7522638
15-Jun-2022 - 14-Jul-2022,Kapedo,162.35,143.53,131.49,-0.5709202,36.2097822
15-Jun-2022 - 14-Jul-2022,Malaba,160.70000000000002,141.88,129.84,0.632706,34.269398
15-Jun-2022 - 14-Jul-2022,Lokichogio,166.48000000000002,147.68,135.63,4.2050673,34.3600434
15-Jun-2022 - 14-Jul-2022,Ziwa,159.72,140.91000000000003,128.87,-4.0236838,39.71686906744931
15-Jun-2022 - 14-Jul-2022,Soy,159.53,140.72,128.67000000000002,0.7600378000000001,35.22110468263003
15-Jun-2022 - 14-Jul-2022,Moi's Bridge,159.59,140.78,128.74,0.87599,35.120005
15-Jun-2022 - 14-Jul-2022,Turbo,159.48000000000002,140.67000000000002,128.62,0.5975132000000001,35.098474606593726
15-Jun-2022 - 14-Jul-2022,Kibish,167.59,148.77,136.73000000000002,4.1987166,34.4880729
15-Jun-2022 - 14-Jul-2022,Loima,162.82,144.02,131.97,-0.301475,36.0736215
15-Jun-2022 - 14-Jul-2022,Lokiriama,164.39000000000001,145.59,133.53,3.520468,34.818915
15-Jun-2022 - 14-Jul-2022,Kainuk,161.6,142.79,130.74,1.7746429,35.5030247
15-Jun-2022 - 14-Jul-2022,Kacheliba,160.92000000000002,142.12,130.07,1.4825513,35.0110798
15-Jun-2022 - 14-Jul-2022,Kiwawa,161.54,142.72,130.68,2.01645,35.02629
15-Jun-2022 - 14-Jul-2022,Ortum,161.12,142.31,130.26,1.44038,35.35629
15-Jun-2022 - 14-Jul-2022,Kachibora,159.92000000000002,141.10000000000002,129.06,0.9835852,35.2233351
15-Jun-2022 - 14-Jul-2022,Kwanza,160.63,141.82,129.78,1.13731975,34.98917060972386
15-Jun-2022 - 14-Jul-2022,Kaplamai,159.94,141.14,129.08,1.0221061,35.1220277
15-Jun-2022 - 14-Jul-2022,Eldama Ravine,160.36,141.55,129.51,-0.019849650000000003,35.733089748590004
15-Jun-2022 - 14-Jul-2022,Tenges,160.5,141.69,129.65,0.3102903,35.801198
15-Jun-2022 - 14-Jul-2022,Barwessa,160.62,141.81,129.75,0.7283898,35.715813013817346
15-Jun-2022 - 14-Jul-2022,Kipsaraman,161.52,142.71,130.66000000000003,0.7434383,35.8365141
15-Jun-2022 - 14-Jul-2022,Loruk,161.39000000000001,142.58,130.53,0.712903,36.031113
15-Jun-2022 - 14-Jul-2022,Kabartonjo,160.36,141.55,129.51,0.6301913,35.7957509
15-Jun-2022 - 14-Jul-2022,Tinderet,160.43,141.61,129.57,-0.018253600000000002,35.26542912550388
15-Jun-2022 - 14-Jul-2022,O'lessos,159.59,140.78,128.74,0.2157555,35.3002342
15-Jun-2022 - 14-Jul-2022,Kobujoi,159.99,141.19,129.14,0.0613017,34.9784593
15-Jun-2022 - 14-Jul-2022,Serem,160.07,141.27,129.21,0.0779324,34.8555317
15-Jun-2022 - 14-Jul-2022,Kabiyet,159.53,140.72,128.67000000000002,0.4,35.0833
15-Jun-2022 - 14-Jul-2022,Cheptulu,159.95000000000002,141.15,129.10000000000002,0.1295128,34.8645972
15-Jun-2022 - 14-Jul-2022,Kapcherop,160.13,141.33,129.28,1.0393684,35.3210804
15-Jun-2022 - 14-Jul-2022,Arror,160.47,141.67000000000002,129.61,0.9552611,35.6117425
15-Jun-2022 - 14-Jul-2022,Tot,160.68,141.87,129.82,1.2038986,35.6575054
15-Jun-2022 - 14-Jul-2022,Kaptarakwa,159.72,140.91000000000003,128.87,0.4666,35.5333
15-Jun-2022 - 14-Jul-2022,Kapese,162.67000000000002,143.85999999999999,131.82,2.3685347500000002,35.716532212964935
15-Jun-2022 - 14-Jul-2022,Kalemngorok,162.07,143.25,131.21,2.1362715,35.4972562
15-Jun-2022 - 14-Jul-2022,Marich,161.04,142.24,130.19,1.5449,35.45631
15-Jun-2022 - 14-Jul-2022,Alale,161.54,142.72,130.68,2.2710437,35.0078072
15-Jun-2022 - 14-Jul-2022,Kunyao,161.19,142.39,130.34,1.7833,35.05
15-Jun-2022 - 14-Jul-2022,Orolwo,160.82,142.01,129.97,1.59445,34.99158
15-Jun-2022 - 14-Jul-2022,Sebit,160.77,141.96,129.92000000000002,1.3944978,35.3379062
15-Jun-2022 - 14-Jul-2022,Morpus,160.68,141.87,129.82,1.38982,35.27388
15-Jun-2022 - 14-Jul-2022,Kaibichbich,160.51000000000002,141.7,129.66000000000003,1.16989,35.32389
15-Jun-2022 - 14-Jul-2022,Keringet,160.24,141.43,129.39,-0.4272124,35.689954
15-Jun-2022 - 14-Jul-2022,Kisumu,159.53,140.7,128.66000000000003,-0.1029109,34.7541761
15-Jun-2022 - 14-Jul-2022,Sondu,159.64000000000001,140.8,128.77,-0.4616812,35.125814
15-Jun-2022 - 14-Jul-2022,Oyugis,160.11,141.29000000000002,129.25,-0.509908,34.734576
15-Jun-2022 - 14-Jul-2022,Kakamega,159.58,140.75,128.72,0.4957104,34.801548861634615
15-Jun-2022 - 14-Jul-2022,Mumias,159.86,141.03,128.99,0.3361103,34.4895368
15-Jun-2022 - 14-Jul-2022,Bondo,159.75,140.91000000000003,128.88,-0.10061809999999999,34.22530233497095
15-Jun-2022 - 14-Jul-2022,Siaya,159.86,141.04000000000002,129,-0.06040135,34.200135009996295
15-Jun-2022 - 14-Jul-2022,Kericho,160.05,141.21,129.17000000000002,-0.3666,35.2833
15-Jun-2022 - 14-Jul-2022,Nyamira,160.1,141.28,129.24,-0.65179075,34.9341669745598
15-Jun-2022 - 14-Jul-2022,Kisii,160.41,141.58,129.55,-0.73894255,34.75398551201732
15-Jun-2022 - 14-Jul-2022,Sotik,160.24,141.42000000000002,129.38,-0.76756355,35.145247266937886
15-Jun-2022 - 14-Jul-2022,Keroka,160.43,141.60000000000002,129.56,-0.4853057,36.0526532
15-Jun-2022 - 14-Jul-2022,Busia,160.4,141.57,129.54000000000002,0.3712048,34.26479520608315
15-Jun-2022 - 14-Jul-2022,Homabay,160.35,141.52,129.48000000000002,-0.6946322,34.5457839
15-Jun-2022 - 14-Jul-2022,Migori,161.20000000000002,142.37,130.34,-1.0211616000000001,34.30964322421073
15-Jun-2022 - 14-Jul-2022,Isebania,161.48000000000002,142.66,130.62,-1.2376692,34.480132858535335
15-Jun-2022 - 14-Jul-2022,Bomet,160.64000000000001,141.82,129.78,-0.7196054000000001,35.239962497045674
15-Jun-2022 - 14-Jul-2022,Muhoroni,159.77,140.93,128.9,-0.1272987,35.079651915343035
15-Jun-2022 - 14-Jul-2022,Mbita,160.34,141.5,129.47,-0.4997824,34.31430780354924
15-Jun-2022 - 14-Jul-2022,Mbale,159.53,140.7,128.66000000000003,0.083501,34.7203265
15-Jun-2022 - 14-Jul-2022,Etago,160.99,142.15,130.12,-0.90476845,34.65297690573618
15-Jun-2022 - 14-Jul-2022,Magenche,161.08,142.26,130.22,-0.93144385,34.72470103064012
15-Jun-2022 - 14-Jul-2022,Kilgoris,160.92000000000002,142.09,130.06,-1.008391,34.88001
15-Jun-2022 - 14-Jul-2022,Malava,159.9,141.06,129.03,0.46928205,34.83442369644021
15-Jun-2022 - 14-Jul-2022,Lugari,160.29,141.45,129.42000000000002,0.6178522,34.8998158596182
15-Jun-2022 - 14-Jul-2022,Rodi Kopany,160.41,141.58,129.55,-0.6247428,34.5014882
15-Jun-2022 - 14-Jul-2022,Ndhiwa,160.68,141.86,129.82,-0.7129547,34.38666232304708
15-Jun-2022 - 14-Jul-2022,Rangwe,160.4,141.57,129.54000000000002,-0.56041705,34.58311439245922
15-Jun-2022 - 14-Jul-2022,Sindo,160.41,141.58,129.55,-0.5403063,34.1646971
15-Jun-2022 - 14-Jul-2022,Awasi,159.5,140.66000000000003,128.63,-0.160583,35.073504
15-Jun-2022 - 14-Jul-2022,Ahero,159.53,140.7,128.66000000000003,-0.186955,36.12033
15-Jun-2022 - 14-Jul-2022,Ugunja,159.96,141.13,129.10000000000002,0.2036388,34.340320229418694
15-Jun-2022 - 14-Jul-2022,Asembo,159.62,140.78,128.75,-0.183341,34.3857105
15-Jun-2022 - 14-Jul-2022,Usenge,160.09,141.26,129.22,-0.0670539,34.0565093
15-Jun-2022 - 14-Jul-2022,Harambee,159.57,140.75,128.71,-1.2809695,36.8722481
15-Jun-2022 - 14-Jul-2022,Muhuru Bay,161.34,142.52,130.48000000000002,-1.01926345,34.0832622028301
15-Jun-2022 - 14-Jul-2022,Kehancha,161.58,142.75,130.71,-1.1932593,34.6200103
15-Jun-2022 - 14-Jul-2022,Ntimaru,161.88,143.06,131.02,-1.3349223,34.6908251
15-Jun-2022 - 14-Jul-2022,Rongo,160.66,141.83,129.8,-0.81936725,34.598513955633905
15-Jun-2022 - 14-Jul-2022,Chwele,160.57,141.74,129.7,0.737102,34.5798327
15-Jun-2022 - 14-Jul-2022,Kimilili,160.49,141.67000000000002,129.62,0.7852779000000001,34.728181000000006
15-Jun-2022 - 14-Jul-2022,Nambale,160.4,141.57,129.54000000000002,0.50283235,34.35821692247259
15-Jun-2022 - 14-Jul-2022,Funyula,160.26000000000002,141.43,129.4,0.2805125,34.1196811
15-Jun-2022 - 14-Jul-2022,Ogembo,160.57,141.74,129.7,-0.799565,34.725029
15-Jun-2022 - 14-Jul-2022,Nyangusu,160.83,142,129.96,-0.9331069,34.8432883
15-Jun-2022 - 14-Jul-2022,Sengera,160.75,141.92000000000002,129.88,-0.8556582,34.71132247284744
15-Jun-2022 - 14-Jul-2022,Kiambu,160.48000000000002,141.64,129.61,-1.0363950499999999,36.843131163110776
15-Jun-2022 - 14-Jul-2022,Marani,160.18,141.35000000000002,129.31,-0.5661617999999999,34.81321148475658
15-Jun-2022 - 14-Jul-2022,Ikonge,159.9,141.07,129.03,-0.5333,35.0166
15-Jun-2022 - 14-Jul-2022,Nyansiongo,160.3,141.47,129.43,-0.7636602,35.0008202
15-Jul-2022 - 14-Aug-2022,Mombasa,156.86,137.76,125.69,-4.05052,39.667169
15-Jul-2022 - 14-Aug-2022,Kilifi,157.57,138.47,126.41,-3.15073925,39.67507159193717
15-Jul-2022 - 14-Aug-2022,Likoni,157.22,138.11,126.05,-4.1027192,39.64540380366174
15-Jul-2022 - 14-Aug-2022,Kwale,157.22,138.11,126.05,-4.1836067,39.105094975232994
15-Jul-2022 - 14-Aug-2022,Malindi,157.78,138.67,126.61,-3.2165987,40.1165933
15-Jul-2022 - 14-Aug-2022,Lungalunga,157.93,138.83,126.76,-1.3113519500000002,36.873488656395146
15-Jul-2022 - 14-Aug-2022,Voi,158.34,139.24,127.17,-3.5592753000000004,38.80360488752321
15-Jul-2022 - 14-Aug-2022,Taveta,159.75,140.64,128.58,-3.559095,37.945535980061464
15-Jul-2022 - 14-Aug-2022,Lamu,160.16,141.06,129,-2.2675396,40.9010641
15-Jul-2022 - 14-Aug-2022,Hola,160.45,141.34,129.28,-1.4976808,40.034911
15-Jul-2022 - 14-Aug-2022,Mpeketoni,160.16,141.06,129,-2.389659,40.698723
15-Jul-2022 - 14-Aug-2022,Minjila,159.13,140.02,127.96,-2.3166,40.1166
15-Jul-2022 - 14-Aug-2022,Garsen,159.22,140.11,128.05,-2.43995435,39.21178076214538
15-Jul-2022 - 14-Aug-2022,Samburu,157.16,138.06,126,1.5394463,36.94216599162042
15-Jul-2022 - 14-Aug-2022,Taru,157.34,138.24,126.18,-3.7333,39.15
15-Jul-2022 - 14-Aug-2022,Mwatate,158.68,139.57,127.51,-3.70512455,38.28691682315505
15-Jul-2022 - 14-Aug-2022,Kaloleni,157.01,137.92,125.85,-3.7780828,39.539414438587
15-Jul-2022 - 14-Aug-2022,Marereni,158.44,139.34,127.27,-2.8003895,40.1479511
15-Jul-2022 - 14-Aug-2022,Nairobi,159.12,140,127.94,-1.3026148499999999,36.82884201813725
15-Jul-2022 - 14-Aug-2022,Thika,159.12,140.01,127.94,-1.036648,37.077523
15-Jul-2022 - 14-Aug-2022,Machakos,159.36,140.24,128.18,-1.27900465,37.39526976452546
15-Jul-2022 - 14-Aug-2022,Kajiado,159.54,140.42,128.36,-2.12171705,36.78625503675998
15-Jul-2022 - 14-Aug-2022,Makuyu,159.41,140.29,128.23,-0.900584,37.186523
15-Jul-2022 - 14-Aug-2022,Muranga,159.64,140.52,128.46,-0.83170875,37.00492162779861
15-Jul-2022 - 14-Aug-2022,Sagana,159.85,140.75,128.68,-0.666531,37.208151
15-Jul-2022 - 14-Aug-2022,Embu,160.22,141.1,129.04,-0.5359479,37.6652884382665
15-Jul-2022 - 14-Aug-2022,Kerugoya,160.14,141.03,128.97,-0.49633,37.278584
15-Jul-2022 - 14-Aug-2022,Narok,160.5,141.4,129.33,-1.2779365500000002,35.47742284932569
15-Jul-2022 - 14-Aug-2022,Nyeri,160.49,141.37,129.31,-0.4192962,36.9517005
15-Jul-2022 - 14-Aug-2022,Namanga,160.66,141.55,129.48,-2.5480008,36.7926632
15-Jul-2022 - 14-Aug-2022,Kiganjo,160.46,141.34,129.28,-0.39311,37.001968
